#1
double atmo(10,3)
-32.808399		518.670000		1116.450133
0.000000		518.670000		1116.450133
8202.099750		489.430800		1084.524280
16404.199500		460.216800		1051.656826
32808.399000		401.853600		982.716537
36417.322890		389.970000		968.074148
49212.598500		389.970000		968.074148
65616.798000		389.970000		968.074148
155511.811260		487.170000		1082.017718
167322.834900		487.170000		1082.017718
